calories,carbohydrate,sugar,protein,Cluster,Cluster_Calorias_Promedio,Cluster_Proteinas_Promedio,Cluster_Azucar_Promedio,Cluster_Interpretacion,Cluster_Porcentaje_Total,Cluster_Tipo,Calorias_vs_Promedio_Cluster,Proteinas_vs_Promedio_Cluster,Azucar_vs_Promedio_Cluster
521.32,4.88,11.69,32.98,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-107.66999999999996,-1.5400000000000063,6.209999999999999
665.01,11.65,19.16,26.66,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,36.01999999999998,-7.860000000000003,13.68
384.96,58.61,0.55,23.38,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-244.03000000000003,-11.140000000000004,-4.930000000000001
458.53,28.89,6.32,92.01,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-170.46000000000004,57.49,0.8399999999999999
313.53,41.44,5.95,5.07,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-315.46000000000004,-29.450000000000003,0.46999999999999975
299.17,20.65,6.34,12.65,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-329.82,-21.870000000000005,0.8599999999999994
278.75,39.36,5.05,0.07,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,139.23,-8.16,-9.48
322.89,14.86,0.02,6.84,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-306.1,-27.680000000000003,-5.460000000000001
207.57,1.52,4.46,15.05,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-421.42,-19.470000000000002,-1.0200000000000005
720.31,6.88,0.76,17.24,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,91.31999999999994,-17.280000000000005,-4.720000000000001
1044.25,30.87,3.7,5.37,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,415.26,-29.150000000000002,-1.7800000000000002
1335.54,27.82,9.03,8.64,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,706.55,-25.880000000000003,3.549999999999999
113.37,4.9,1.29,17.08,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-515.62,-17.440000000000005,-4.19
999.59,140.22,5.08,0.76,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,370.6,-33.760000000000005,-0.40000000000000036
915.15,44.8,8.97,14.27,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,286.15999999999997,-20.250000000000004,3.49
425.75,162.11,0.64,7.73,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-203.24,-26.790000000000003,-4.840000000000001
239.1,80.83,0.3,23.25,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-389.89,-11.270000000000003,-5.180000000000001
1588.26,67.84,13.43,5.84,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,959.27,-28.680000000000003,7.949999999999999
1070.05,124.16,2.18,50.84,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,441.05999999999995,16.32,-3.3000000000000003
974.61,2.67,4.72,3.08,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,345.62,-31.440000000000005,-0.7600000000000007
263.94,0.98,7.41,13.08,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-365.05,-21.440000000000005,1.9299999999999997
27.46,8.3,6.91,18.15,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-112.06,9.919999999999998,-7.619999999999999
399.26,96.71,8.6,52.0,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-229.73000000000002,17.479999999999997,3.119999999999999
213.77,58.08,1.59,1.19,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,74.25,-7.040000000000001,-12.94
818.53,4.97,1.25,31.59,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,189.53999999999996,-2.9300000000000033,-4.23
472.11,15.08,24.63,23.21,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-156.88,-11.310000000000002,19.15
241.0,16.83,16.4,1.02,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,101.47999999999999,-7.210000000000001,1.8699999999999992
712.27,23.3,8.39,54.51,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,83.27999999999997,19.989999999999995,2.91
1228.14,32.54,1.67,7.38,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,599.1500000000001,-27.140000000000004,-3.8100000000000005
215.03,8.86,1.1,3.77,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-413.96000000000004,-30.750000000000004,-4.380000000000001
54.39,61.77,8.77,12.89,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-85.13000000000001,4.66,-5.76
513.75,65.87,18.63,18.39,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-115.24000000000001,-16.130000000000003,13.149999999999999
70.53,17.09,10.64,0.87,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-68.99000000000001,-7.36,-3.889999999999999
686.84,17.72,95.75,1.64,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,547.32,-6.590000000000001,81.22
179.24,265.09,0.15,45.29,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-449.75,10.769999999999996,-5.33
88.59,43.72,3.9,30.75,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-540.4,-3.770000000000003,-1.5800000000000005
1402.99,2.13,4.01,19.75,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,774.0,-14.770000000000003,-1.4700000000000006
92.01,51.29,9.66,1.95,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-47.510000000000005,-6.28,-4.869999999999999
1045.25,73.99,0.53,34.94,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,416.26,0.4199999999999946,-4.95
12.99,68.8,3.64,11.38,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-126.53000000000002,3.1500000000000004,-10.889999999999999
263.04,52.87,1.27,19.53,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-365.95,-14.990000000000002,-4.210000000000001
129.07,37.3,2.09,31.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-499.92,-2.950000000000003,-3.3900000000000006
548.43,127.12,8.71,24.1,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-80.56000000000006,-10.420000000000002,3.2300000000000004
153.76,14.27,0.21,0.96,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,14.23999999999998,-7.2700000000000005,-14.319999999999999
227.88,21.19,15.05,83.9,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-401.11,49.38,9.57
54.81,12.49,8.26,12.53,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-84.71000000000001,4.299999999999999,-6.27
32.29,133.9,14.35,0.74,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-107.23000000000002,-7.49,-0.17999999999999972
1377.61,18.99,7.93,38.94,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,748.6199999999999,4.419999999999995,2.4499999999999993
1317.56,24.42,26.36,85.79,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,688.5699999999999,51.27,20.88
69.69,76.09,1.72,99.13,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-559.3,64.60999999999999,-3.7600000000000007
790.21,3.92,5.93,23.16,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,161.22000000000003,-11.360000000000003,0.4499999999999993
1203.79,46.46,1.26,7.99,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,574.8,-26.53,-4.220000000000001
853.22,24.8,0.9,14.1,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,224.23000000000002,-20.42,-4.58
253.63,12.99,5.75,9.5,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-375.36,-25.020000000000003,0.2699999999999996
878.7,7.7,3.87,35.12,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,249.71000000000004,0.5999999999999943,-1.6100000000000003
201.19,6.4,56.78,0.13,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,61.66999999999999,-8.1,42.25
197.73,224.16,2.97,1.26,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,58.20999999999998,-6.970000000000001,-11.559999999999999
374.75,3.42,18.07,25.39,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-254.24,-9.130000000000003,12.59
255.77,111.08,14.46,2.17,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,116.25,-6.0600000000000005,-0.06999999999999851
474.73,12.78,3.66,1.17,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-154.26,-33.35,-1.8200000000000003
217.78,0.62,4.51,0.46,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,78.25999999999999,-7.7700000000000005,-10.02
337.25,31.92,8.0,27.51,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-291.74,-7.010000000000002,2.5199999999999996
732.56,8.13,1.98,0.07,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,103.56999999999994,-34.45,-3.5000000000000004
573.69,9.55,5.19,7.83,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-55.299999999999955,-26.690000000000005,-0.29000000000000004
899.53,55.54,7.64,18.26,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,270.53999999999996,-16.26,2.1599999999999993
96.2,7.2,5.51,0.27,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-43.32000000000001,-7.960000000000001,-9.02
597.75,34.77,4.7,38.26,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-31.24000000000001,3.739999999999995,-0.7800000000000002
48.76,6.27,1.5,0.1,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-90.76000000000002,-8.13,-13.03
1270.46,10.74,2.19,51.99,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,641.47,17.47,-3.2900000000000005
544.51,88.67,14.45,63.94,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-84.48000000000002,29.419999999999995,8.969999999999999
47.89,17.17,9.89,0.89,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-91.63000000000001,-7.340000000000001,-4.639999999999999
241.29,4.25,7.69,9.87,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,101.76999999999998,1.6399999999999988,-6.839999999999999
12.25,11.17,7.44,26.89,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-127.27000000000001,18.66,-7.089999999999999
83.42,8.11,0.37,0.36,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-56.10000000000001,-7.87,-14.16
2068.07,34.23,1.46,10.02,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,1439.0800000000002,-24.500000000000004,-4.0200000000000005
44.15,18.62,1.65,182.63,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-584.84,148.10999999999999,-3.8300000000000005
529.26,7.54,6.94,25.21,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-99.73000000000002,-9.310000000000002,1.46
127.84,65.14,1.91,29.65,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-501.15,-4.8700000000000045,-3.5700000000000003
23.84,54.51,0.63,0.59,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-115.68,-7.640000000000001,-13.899999999999999
1160.95,3.69,11.83,33.12,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,531.96,-1.4000000000000057,6.35
100.83,162.91,0.41,5.68,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-528.16,-28.840000000000003,-5.07
71.71,51.87,9.8,15.1,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-67.81000000000002,6.869999999999999,-4.729999999999999
35.64,92.44,15.83,10.27,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-103.88000000000001,2.039999999999999,1.3000000000000007
102.32,46.13,15.64,6.5,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-37.20000000000002,-1.7300000000000004,1.1100000000000012
28.99,46.4,7.14,0.22,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-110.53000000000002,-8.01,-7.39
651.82,63.66,5.25,52.18,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,22.83000000000004,17.659999999999997,-0.23000000000000043
633.17,20.0,2.35,26.11,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,4.17999999999995,-8.410000000000004,-3.1300000000000003
481.51,5.99,5.43,28.51,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-147.48000000000002,-6.010000000000002,-0.05000000000000071
41.92,25.28,1.95,14.62,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-97.60000000000001,6.389999999999999,-12.58
665.49,15.55,0.77,18.8,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,36.5,-15.720000000000002,-4.710000000000001
94.44,13.41,2.48,3.24,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-45.08000000000001,-4.99,-12.049999999999999
100.82,102.44,1.25,33.51,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-528.1700000000001,-1.0100000000000051,-4.23
39.82,9.71,19.24,8.5,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-99.70000000000002,0.2699999999999996,4.709999999999999
1054.4,25.96,0.43,0.24,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,425.4100000000001,-34.28,-5.050000000000001
1078.33,13.48,11.42,136.65,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,449.3399999999999,102.13,5.9399999999999995
71.73,25.82,2.41,33.21,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-557.26,-1.3100000000000023,-3.0700000000000003
999.13,51.34,2.82,25.25,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,370.14,-9.270000000000003,-2.6600000000000006
446.58,0.44,0.05,37.28,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-182.41000000000003,2.759999999999998,-5.430000000000001
1370.8,0.48,2.15,1.65,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,741.81,-32.870000000000005,-3.3300000000000005
96.49,37.38,3.93,1.24,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-43.030000000000015,-6.99,-10.6
73.56,15.61,5.91,4.71,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-65.96000000000001,-3.5200000000000005,-8.62
502.89,3.44,3.9,0.1,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,363.37,-8.13,-10.629999999999999
328.47,6.01,3.9,33.17,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-300.52,-1.3500000000000014,-1.5800000000000005
336.13,38.56,75.48,14.64,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,196.60999999999999,6.41,60.95
1053.49,6.49,10.53,10.27,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,424.5,-24.250000000000004,5.049999999999999
550.71,11.53,0.35,0.0,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-78.27999999999997,-34.52,-5.130000000000001
1245.7,0.08,14.34,3.52,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,616.71,-31.000000000000004,8.86
305.22,41.6,0.18,25.99,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-323.77,-8.530000000000005,-5.300000000000001
41.52,135.88,6.02,38.49,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-98.0,30.26,-8.51
535.55,0.08,4.4,5.56,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-93.44000000000005,-28.960000000000004,-1.08
12.06,41.93,0.84,15.38,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-127.46000000000001,7.15,-13.69
208.31,84.21,4.99,43.5,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-420.68,8.979999999999997,-0.4900000000000002
600.24,51.08,18.07,5.91,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-28.75,-28.610000000000003,12.59
7.63,38.99,5.21,0.64,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-131.89000000000001,-7.590000000000001,-9.32
439.11,38.45,2.72,15.7,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-189.88,-18.820000000000004,-2.7600000000000002
212.15,24.89,1.66,6.13,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-416.84000000000003,-28.390000000000004,-3.8200000000000003
1356.45,8.6,3.33,2.23,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,727.46,-32.290000000000006,-2.1500000000000004
247.89,44.68,2.64,19.94,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-381.1,-14.580000000000002,-2.8400000000000003
12.24,37.13,3.39,0.28,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-127.28000000000002,-7.95,-11.139999999999999
228.51,40.37,5.18,4.55,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,88.98999999999998,-3.6800000000000006,-9.35
71.34,38.27,2.88,24.74,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-68.18,16.509999999999998,-11.649999999999999
414.54,17.84,1.23,7.5,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-214.45,-27.020000000000003,-4.25
912.77,79.94,1.85,44.36,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,283.78,9.839999999999996,-3.6300000000000003
633.79,228.67,1.1,4.14,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,4.7999999999999545,-30.380000000000003,-4.380000000000001
674.75,21.48,3.93,23.86,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,45.75999999999999,-10.660000000000004,-1.5500000000000003
23.62,49.82,4.97,5.53,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-115.9,-2.7,-9.559999999999999
86.02,31.49,1.27,6.72,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-53.500000000000014,-1.5100000000000007,-13.26
108.55,42.6,1.04,1.96,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-30.970000000000013,-6.2700000000000005,-13.489999999999998
624.57,3.46,14.41,15.7,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-4.419999999999959,-18.820000000000004,8.93
953.06,10.38,0.26,13.3,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,324.06999999999994,-21.220000000000002,-5.220000000000001
12.63,40.82,0.59,3.41,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-126.89000000000001,-4.82,-13.94
727.55,2.81,1.01,28.55,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,98.55999999999995,-5.970000000000002,-4.470000000000001
340.31,0.41,2.29,10.55,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-288.68,-23.970000000000002,-3.1900000000000004
